Trace_ID,User_Query,Expected_Reason,Predicted_Reason,Expected_Network,Predicted_Network,Confidence,Reasoning,Dimension_Tuple,Reason_Match,Network_Match
SYN172,"Greetings! I want to address an issue regarding a subscription I recently canceled. I used my American Express for the payments, which were pretty low amounts. I just want to make sure that the cancellation has been processed correctly. Thanks!",subscription_canceled,13.2,amex,amex,0.95,"The payment network is identified as American Express based on the explicit mention in the dispute description. The reason code 13.2 is selected because the customer is inquiring about a subscription cancellation and wants to ensure that no further charges will occur after cancellation, which aligns with the definition of being charged after cancellation.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""services"",""CustomerSentiment"":""neutral"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN145,"There’s this service charge from my recent transactions on Discover, and it’s left me puzzled. Can you explain what it’s for?",general,13.1,discover,discover,0.85,"The dispute involves a service charge that the customer is puzzled about, indicating a lack of clarity rather than an unauthorized transaction. This aligns with the reason code for merchandise not received (13.1), as the customer is questioning a charge rather than disputing its legitimacy. The payment network is Discover, as explicitly mentioned in the description.","{""DisputeReason"":""general"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""confused"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN014,"Ugh, I thought I had canceled my service subscription, but I got charged on my mastercard. It's so frustrating! How can we fix this?",subscription_canceled,13.2,mastercard,mastercard,0.95,"The dispute involves a subscription charge that the customer believed they had canceled, which aligns with the reason code for subscription cancellation (13.2). The payment network is identified as Mastercard based on the description.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN040,"I placed a large order online with my AMX card for some merchandise, but I don't have it yet. Can you assist me in figuring out where the item is? I would really appreciate high detail on this matter. Thanks!",product_not_received,13.1,amx,amex,0.95,"The payment network is identified as 'Amex' based on the mention of 'AMX card'. The reason code '13.1' is selected because the customer is inquiring about a merchandise order that has not yet been received, which aligns with the description of 'Order didn't arrive'.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""amx"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,0
SYN093,"Hey, I paid for merchandise using my Mastercard not too long ago, and it's just unacceptable. I'm quite frustrated about this and need some assistance. Could you guide me on how to handle this issue?",product_unacceptable,13.1,mastercard,mastercard,0.85,"The dispute involves a complaint about merchandise that was paid for but not received, which aligns with the reason code for 'Merchandise Not Received' (13.1). The payment network is identified as Mastercard based on the explicit mention in the description.","{""DisputeReason"":""product_unacceptable"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN067,confused about fraudulent charge on my discover card,fraudulent,10.4,discover,discover,0.95,"The dispute involves a fraudulent charge on a Discover card, which indicates an unauthorized transaction. The reason code 10.4 is appropriate as it directly relates to claims of fraud where the cardholder did not authorize the charge.","{""DisputeReason"":""fraudulent"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""confused"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN120,I think I've been scammed! A large sum was taken from my Amex for services I never agreed to. I'm feeling very frustrated and would like to dispute this fraudulent charge. Could you tell me what detailed steps I need to take to resolve this?,fraudulent,10.4,amex,amex,0.95,"The payment network is identified as 'Amex' based on the explicit mention in the dispute description. The reason code '10.4' is selected because the customer believes they have been scammed and did not authorize the charge, indicating a fraudulent transaction.","{""DisputeReason"":""fraudulent"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN146,"credit not processed for high amt on discover, help!",credit_not_processed,13.6,discover,discover,0.95,"The dispute mentions a credit not processed for a high amount on Discover, which directly aligns with the reason code for 'Credit Not Processed' (13.6). The network is explicitly stated as Discover, and the nature of the complaint does not indicate fraud.","{""DisputeReason"":""credit_not_processed"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN199,is this visa payment for merchandise legit? confused!,general,10.4,visa,visa,0.85,"The description indicates confusion about the legitimacy of a Visa payment for merchandise, suggesting the user does not recognize the charge. This aligns with the fraud reason code 10.4, which is used for unauthorized transactions.","{""DisputeReason"":""general"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""confused"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN041,I haven't received the merchandise I ordered with my Mastercard. Can you help me with this recent transaction?,product_not_received,13.1,mastercard,mastercard,0.95,"The dispute clearly states that the customer has not received the merchandise they ordered, which directly corresponds to the reason code for 'Merchandise Not Received' (13.1). The payment network mentioned is Mastercard, which was explicitly stated in the dispute description.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN173,"Hey, so I canceled a subscription for one of those services I was using and paid via Amex. The amount wasn’t much, just a small charge. However, I’m not sure if the cancellation was successful. Can you tell me if that’s all sorted out? Thanks!",subscription_canceled,13.2,amex,amex,0.95,"The payment network is identified as 'Amex' based on the mention of 'Amex' in the dispute description. The reason code '13.2' is selected because the customer is disputing a charge related to a subscription that they believe they canceled, which aligns with the description of being charged after cancellation.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""services"",""CustomerSentiment"":""neutral"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN015,"I canceled my subscription, but I'm still getting charged by a service on my mastercard. This is really annoying, can someone help me with this recent transaction issue?",subscription_canceled,13.2,mastercard,mastercard,0.95,"The dispute involves a subscription that was canceled but the customer is still being charged, which aligns with the reason code for 'Subscription Canceled' (13.2). The payment network is identified as Mastercard based on the description.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN121,"product not received, paid with visa. old serv issue?",product_not_received,13.1,visa,visa,0.95,"The payment network is identified as Visa based on the description. The reason for the dispute is 'product not received', which directly corresponds to the Visa Reason Code 13.1 for merchandise not received. The confidence score is high due to the clear indication of the issue.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""old_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN068,service payment gone bad? high_amount issue!,fraudulent,13.3,discover,visa,0.85,"The dispute description mentions 'service payment gone bad' and 'high_amount issue', which suggests a problem with the quality of the service provided rather than an unauthorized transaction. Therefore, the most appropriate reason code is 13.3 (Not as Described/Defective). The payment network defaults to Visa as no specific network was mentioned.","{""DisputeReason"":""fraudulent"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""confused"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,0
SYN094,The item I recently bought with my Mastercard is not acceptable at all. I'm feeling really frustrated about this whole situation. Can you provide me with details on how to address the issue with the merchant?,product_unacceptable,13.3,mastercard,mastercard,0.9,"The payment network is identified as Mastercard based on the explicit mention in the dispute description. The reason code 13.3 is selected because the customer expresses dissatisfaction with the item received, indicating it is not as described or defective.","{""DisputeReason"":""product_unacceptable"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN174,"Hello, I hope you can assist me. I canceled a subscription service, and I used my Amex for the payment. The charge was quite low, but I want to ensure that the cancellation was properly executed. What steps should I take to confirm this?",subscription_canceled,13.2,amex,amex,0.95,"The payment network is identified as Amex based on the explicit mention in the dispute description. The reason code 13.2 is selected because the customer is disputing a charge related to a subscription that they canceled, which aligns with the description of being charged after cancellation.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""services"",""CustomerSentiment"":""neutral"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN147,"merchant charge missing, used discover, so frustrated!",credit_not_processed,13.1,discover,discover,0.85,"The dispute mentions a 'merchant charge missing', indicating that the customer did not receive the expected service or product. This aligns with the reason code for 'Merchandise Not Received' (13.1). The payment network is identified as 'Discover' based on the explicit mention in the description.","{""DisputeReason"":""credit_not_processed"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN042,"Hi, I made a purchase recently using my Mastercard, but the product hasn't arrived yet. What should I do?",product_not_received,13.1,mastercard,mastercard,0.95,"The payment network is identified as Mastercard based on the user's description. The reason code 13.1 is selected because the user states that the product has not arrived, which directly corresponds to the 'Merchandise Not Received' category.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN200,merchandise fee on visa got me confused... what happened?,general,13.1,visa,visa,0.85,"The dispute mentions confusion regarding a merchandise fee on a Visa transaction, which suggests that the customer did not receive the merchandise as expected. This aligns with the reason code for 'Merchandise Not Received' (13.1). The mention of 'Visa' confirms the payment network.","{""DisputeReason"":""general"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""confused"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN016,unrecognized charge on visa for merchandise,unrecognized,10.4,visa,visa,0.95,"The payment network is identified as 'visa' based on the explicit mention in the dispute description. The reason code '10.4' is selected because the description indicates an unrecognized charge, which aligns with unauthorized transactions.","{""DisputeReason"":""unrecognized"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""formal"",""TransactionContext"":""old_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN069,why did discover take this high amount? suspicious!,fraudulent,10.4,discover,discover,0.85,"The dispute mentions a high amount taken by Discover, which raises suspicion of an unauthorized transaction. This aligns with the fraud reason code 10.4, indicating that the cardholder did not authorize the charge.","{""DisputeReason"":""fraudulent"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""confused"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN095,"So I recently used my Mastercard for a merchandise purchase, but the product just isn't acceptable. I'm super frustrated and want to know what I can do about this. Can you help me figure out the next steps?",product_unacceptable,13.3,mastercard,mastercard,0.95,"The payment network is identified as Mastercard based on the user's mention. The reason code 13.3 is selected because the user expresses frustration with the merchandise being unacceptable, indicating a quality issue with the product.","{""DisputeReason"":""product_unacceptable"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN122,"Visa payment for services, but item didn't arrive!",product_not_received,13.1,visa,visa,0.95,"The payment network is identified as Visa based on the explicit mention in the dispute description. The reason code 13.1 is selected because the customer states that the item they paid for did not arrive, which directly corresponds to the 'Merchandise Not Received' category.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""old_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN175,"Hi, I need some help with a subscription I canceled recently. I paid for it with my Amex card, it was a low amount service. I'm neutral about this but just want to confirm that my subscription is indeed canceled and there are no more charges. Could you provide me with that info?",subscription_canceled,13.2,amex,amex,0.95,"The payment network is identified as 'Amex' based on the mention of the American Express card in the dispute description. The reason code '13.2' is selected because the customer is inquiring about a subscription that they canceled, indicating a concern about recurring charges after cancellation.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""services"",""CustomerSentiment"":""neutral"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN148,why isn't my discover payment processing? high amount merchandise!,credit_not_processed,13.1,discover,discover,0.85,"The dispute mentions a payment processing issue related to a high amount of merchandise, which suggests that the customer is concerned about not receiving the merchandise. This aligns with the reason code for 'Merchandise Not Received' (13.1). The payment network is identified as 'Discover' based on the explicit mention in the description.","{""DisputeReason"":""credit_not_processed"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN201,I need help! I made a high amount payment on Discover for a service that I now believe was fraudulent. I’m totally confused about what to do next. Can you guide me through the dispute process?,fraudulent,10.4,discover,discover,0.95,"The dispute involves a high amount payment on Discover for a service that the customer believes was fraudulent, indicating an unauthorized transaction. Therefore, the appropriate reason code is 10.4 for fraud (unauthorized). The network is identified as Discover based on the explicit mention in the description.","{""DisputeReason"":""fraudulent"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""confused"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN043,Can you check on my order? I paid with Mastercard for some merchandise and it hasn’t been delivered to me yet.,product_not_received,13.1,mastercard,mastercard,0.95,"The payment network is identified as Mastercard based on the explicit mention in the dispute description. The reason code 13.1 is selected because the customer is reporting that the merchandise has not been delivered, which aligns with the 'Merchandise Not Received' category.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN017,"wrong charge from a merchant on visa, old txn",unrecognized,10.4,visa,visa,0.85,"The dispute mentions a 'wrong charge from a merchant' which indicates an unauthorized transaction. The explicit mention of 'visa' confirms the payment network. The nature of the complaint aligns with the fraud reason code 10.4, as the customer is disputing a charge they did not authorize.","{""DisputeReason"":""unrecognized"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""formal"",""TransactionContext"":""old_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN070,fraud on discover for services? help!,fraudulent,10.4,discover,discover,0.95,"The dispute mentions 'fraud on discover', indicating an unauthorized transaction. The most appropriate reason code is 10.4, which corresponds to fraud or unauthorized charges. The confidence score is high due to the explicit mention of fraud.","{""DisputeReason"":""fraudulent"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""confused"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN123,"frustrated. old transaction on visa, service not delivered.",product_not_received,13.1,visa,visa,0.9,"The dispute mentions an 'old transaction on visa' and states that 'service not delivered', which aligns with the reason code for merchandise not received (13.1). The network is explicitly mentioned as Visa, and the nature of the complaint does not indicate fraud.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""old_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN096,product not acceptable bought w/ visa,product_unacceptable,13.3,visa,visa,0.9,"The dispute mentions 'product not acceptable', which suggests a quality issue or that the product did not meet expectations. This aligns with Visa Reason Code 13.3 for 'Not as Described/Defective'. The payment network is identified as Visa since it is explicitly mentioned in the dispute description.","{""DisputeReason"":""product_unacceptable"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""confused"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN149,"y did my discover trx fail? shopping issue, really upset!",credit_not_processed,13.1,discover,discover,0.85,"The dispute mentions a transaction failure related to shopping, indicating a merchandise issue rather than fraud. The specific mention of 'discover' confirms the payment network. The reason code 13.1 is appropriate as it relates to issues with receiving merchandise.","{""DisputeReason"":""credit_not_processed"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN202,"Hi there, I recently had a transaction on Discover for a service that cost quite a bit, and I suspect it might be fraudulent. I'm feeling a bit lost and confused, could you please help me figure out the steps I need to take to resolve this? Thanks!",fraudulent,10.4,discover,discover,0.95,"The dispute mentions a suspicion of fraud regarding a transaction on Discover, which aligns with the reason code for unauthorized transactions (10.4). The explicit mention of the Discover network confirms the classification.","{""DisputeReason"":""fraudulent"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""confused"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN176,"subscription canceled on amex, why?",subscription_canceled,13.2,amex,amex,0.95,"The payment network is identified as 'Amex' based on the explicit mention in the dispute description. The reason code '13.2' is selected because the dispute indicates that a subscription was canceled but a charge was still made, which aligns with the definition of this code.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN044,"I placed an order using my Mastercard a little while ago, and I'm still waiting for the item to arrive. What’s going on?",product_not_received,13.1,mastercard,mastercard,0.95,"The payment network is identified as Mastercard based on the explicit mention in the dispute description. The reason code 13.1 is selected because the customer is inquiring about an item that has not yet arrived, which aligns with the 'Merchandise Not Received' category.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN071,"I just got a notification that my subscription was canceled, but I didn’t do that! It was only for a small service charge on my Discover card, and now I’m really frustrated. Can you help me figure this out?",subscription_canceled,13.2,discover,discover,0.9,"The dispute involves a subscription that the customer claims was canceled without their action, which aligns with the reason code for subscription cancellation (13.2). The payment network is identified as Discover, as it is explicitly mentioned in the description.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN018,"visa transaction dispute, merchant issue, help!",unrecognized,13.1,visa,visa,0.85,"The dispute mentions a 'merchant issue', which suggests a problem related to the transaction rather than fraud. The most fitting reason code is 13.1, as it implies that the customer did not receive the merchandise. The payment network is identified as Visa based on the explicit mention in the dispute description.","{""DisputeReason"":""unrecognized"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""formal"",""TransactionContext"":""old_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN124,"where's my stuff? paid with visa, but no product received!",product_not_received,13.1,visa,visa,0.95,"The payment network is identified as Visa based on the explicit mention in the dispute description. The reason code 13.1 is selected because the customer states they paid but did not receive the product, which aligns with the 'Merchandise Not Received' category.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""old_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN097,"merch issue, low amount, needs fixing!",product_unacceptable,13.3,visa,visa,0.85,"The dispute mentions a 'merch issue', which suggests a problem with the merchandise received, likely indicating it was defective or not as described. The absence of a specific payment network leads to the default classification as 'visa'. The confidence score reflects a strong likelihood that the issue pertains to merchandise quality.","{""DisputeReason"":""product_unacceptable"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""confused"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN150,"high amount merch purchase not showing up on discover, wth?",credit_not_processed,10.4,discover,discover,0.85,"The dispute mentions a 'high amount merch purchase not showing up', indicating that the customer did not recognize the charge or it was unauthorized. This aligns with the fraud reason code 10.4. The payment network is identified as Discover from the description.","{""DisputeReason"":""credit_not_processed"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN203,"Hello, I used my Discover card to pay for a service recently, and I’m pretty sure it’s fraudulent. The amount was quite high, and I’m really confused about how to handle this situation. Can you provide detailed instructions for disputing this transaction?",fraudulent,10.4,discover,discover,0.95,"The dispute involves a claim of fraudulent activity on a Discover card, which directly aligns with the reason code for unauthorized transactions (10.4). The user expressed confusion about a high charge they did not authorize, indicating a strong likelihood of fraud.","{""DisputeReason"":""fraudulent"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""confused"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN019,"old transaction not recognized, please assist",unrecognized,10.4,visa,visa,0.85,"The description indicates that the customer does not recognize an old transaction, which suggests it may be unauthorized. This aligns with the fraud reason code 10.4. Since no specific payment network was mentioned, I defaulted to Visa.","{""DisputeReason"":""unrecognized"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""formal"",""TransactionContext"":""old_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN177,"canceled my service, no refund?",subscription_canceled,13.2,amex,visa,0.95,"The dispute involves a cancellation of service with no refund, which aligns with the reason code for subscription cancellation (13.2). The payment network is defaulted to Visa as no specific network was mentioned.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,0
SYN045,"I ordered something recently and paid with Mastercard, but the product is missing. How can I resolve this?",product_not_received,13.1,mastercard,mastercard,0.95,"The payment network is identified as Mastercard based on the user's description. The reason code 13.1 is selected because the user states that the product is missing, which aligns with the 'Merchandise Not Received' category.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN072,"Hey, my subscription to your service got canceled, and I’m confused. I tried paying with my Discover card for a little amount, but now I’m stuck. Anyone know why this happened?",subscription_canceled,13.2,discover,discover,0.9,"The dispute involves a subscription that was canceled, which aligns with the reason code for subscription issues (13.2). The payment network is Discover, as explicitly mentioned in the description.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN151,"I need help with a transaction I made using my MasterCard. The merchant charged me for some merchandise, but I’ve noticed an unrecognized charge that’s quite high. Can you help me understand why this happened?",unrecognized,10.4,mastercard,mastercard,0.95,"The dispute involves an unrecognized charge on a MasterCard, indicating a potential unauthorized transaction. The reason code 10.4 is appropriate as it relates to fraud or unauthorized charges.","{""DisputeReason"":""unrecognized"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN098,"Visa purchase, product is unacceptable",product_unacceptable,13.3,visa,visa,0.95,"The payment network is identified as Visa from the description. The reason code 13.3 is selected because the complaint indicates that the product is unacceptable, which aligns with issues related to quality or description of the merchandise.","{""DisputeReason"":""product_unacceptable"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""confused"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN125,product still missing! used visa on services months ago.,product_not_received,13.1,visa,visa,0.95,"The dispute mentions that the product is still missing, which aligns with the reason code for merchandise not received (13.1). The payment network is identified as Visa since it is explicitly mentioned in the description.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""old_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN178,got charged for somethin I canceled on amex,subscription_canceled,13.2,amex,amex,0.95,"The dispute mentions a charge for something that was canceled, which aligns with the reason code for subscription cancellation (13.2). The payment network is explicitly stated as 'amex', so it is classified accordingly.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN204,"Hey! I need some clarity on a high dollar transaction I made with Discover. I paid for services that seem fishy, and now I think it was fraud. I’m confused about the process to dispute this. What do I need to do?",fraudulent,10.4,discover,discover,0.95,"The dispute involves a high dollar transaction with Discover that the customer suspects to be fraudulent. The mention of 'fishy' services and the customer's confusion about the process indicates they believe the transaction was unauthorized, which aligns with the fraud reason code 10.4.","{""DisputeReason"":""fraudulent"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""confused"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN046,Duplicate charge from amex for low amount merchandise?,duplicate,12.6,amex,amex,0.95,"The dispute mentions a 'duplicate charge', which aligns with the reason code for duplicate transactions (12.6). The payment network is explicitly stated as 'amex', so it has been classified accordingly. The confidence score is high due to the clear indication of a duplicate charge.","{""DisputeReason"":""duplicate"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""confused"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN099,"confused about merch bought on visa, help?",product_unacceptable,10.4,visa,visa,0.85,"The dispute mentions confusion about a purchase made on Visa, which suggests the customer does not recognize the transaction. This aligns with the fraud reason code 10.4, indicating an unauthorized charge.","{""DisputeReason"":""product_unacceptable"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""confused"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
