dispute_id,variation_type,status,expected_network,actual_network,network_match,expected_category,actual_category,category_match,expected_code,actual_code,code_match,confidence,reasoning,description
gen_visa_11.1_narrative,narrative,FAIL,visa,visa,True,general,general,True,11.1,11.2,False,0.9,"Category: The dispute involves a card being declined during a transaction, which does not fit into any of the specific categories like fraudulent or product-related issues. The user is seeking clarification on the card decline, making it a general inquiry rather than a specific dispute. | Code: The dispute description indicates that the user's card was unexpectedly declined during a transaction, which aligns with the reason code 11.2 for 'Declined Authorization'. This code is appropriate as it directly addresses the issue of the card being declined at the point of sale.","Hello there, I hope you're having a good day. I was just trying to buy some groceries when my card was unexpectedly declined. It was quite embarrassing, especially since I had a long line of people behind me. I checked my account, and everything seemed fine. Could you please help me understand why this happened? Thank you so much for your assistance. (Network: Visa)"
gen_visa_12.1_narrative,narrative,PASS,visa,visa,True,general,unrecognized,False,12.1,12.1,True,0.9,"Category: The cardholder is questioning a charge that appeared unexpectedly on their account, indicating they do not recognize the transaction details, but they do not explicitly claim it to be fraudulent. | Code: The dispute description indicates that the user noticed a charge that appeared much later than expected, suggesting a delay in the transaction being processed. This aligns with the reason code 12.1 for 'Late Presentment', which specifically addresses situations where a transaction is presented for payment after a significant delay.","Hello, I hope this message finds you well. I recently noticed a charge on my Visa card that seemed a bit off. It was a lovely day, and I was just enjoying my morning coffee when I decided to check my account. To my surprise, there was a transaction that appeared much later than expected. I remember making the purchase weeks ago, and it just showed up now. Could you please help me understand why this happened? Thank you so much for your assistance. (Network: Visa)"
gen_visa_12.1_emotional,emotional,FAIL,visa,visa,True,general,unrecognized,False,12.1,10.4,False,0.85,"Category: The cardholder is questioning a charge they did not expect and is demanding an immediate resolution, indicating they do not recognize the charge, but they do not explicitly claim it is fraudulent. | Code: The dispute indicates a lack of recognition of the charge, which suggests it may be related to fraud in a card-absent environment, such as online transactions. The urgency and frustration expressed by the user imply that they did not authorize this charge, aligning with the characteristics of 'Other Fraud - Card Absent Environment'.",WHY was I charged NOW? FIX THIS IMMEDIATELY! UNACCEPTABLE! (Network: Visa)
gen_visa_11.3_ambiguous,ambiguous,FAIL,visa,visa,True,general,unrecognized,False,11.3,12.1,False,0.85,"Category: The cardholder is questioning a charge on their statement and suggests there may have been a mix-up or oversight, but does not explicitly claim fraud or that they did not authorize the transaction. | Code: The dispute description indicates a mix-up or oversight on the statement, which suggests that the transaction may not have been properly processed or recorded. The reason code 12.1 (Late Presentment) fits this scenario as it relates to issues with the timing or accuracy of transaction reporting.",I noticed something strange on my statement. It seems like there was a mix-up or oversight. Could you look into it? (Network: Visa)
gen_visa_12.2_emotional,emotional,FAIL,visa,visa,True,general,fraudulent,False,12.2,10.4,False,0.9,"Category: The cardholder is questioning a charge on their card and expressing urgency to resolve it, indicating they did not authorize the transaction, which aligns with the definition of fraudulent. | Code: The dispute indicates a wrong charge on the card, which suggests a potential fraudulent transaction. Given that the user is questioning a charge without indicating they were present during the transaction, it aligns best with 'Other Fraud - Card Absent Environment' (10.4), as this typically covers scenarios where the card was not physically present during the transaction.",WHY is there a WRONG charge on my card?! FIX THIS NOW! (Network: Visa)
gen_visa_12.4_emotional,emotional,PASS,visa,visa,True,general,unrecognized,False,12.4,12.4,True,0.95,"Category: The cardholder is expressing urgency about a wrong account number and a need for a refund, but does not explicitly claim fraud or that the transaction was unauthorized. This suggests confusion or a lack of recognition regarding the transaction. | Code: The dispute involves a wrong account number, which directly corresponds to the reason code for 'Incorrect Account Number'. The user is requesting a refund due to this error, making this code the most appropriate choice.",FIX THIS NOW! Wrong account number! I NEED MY MONEY BACK ASAP! (Network: Visa)
gen_visa_12.1_ambiguous,ambiguous,FAIL,visa,visa,True,general,unrecognized,False,12.1,10.4,False,0.85,"Category: The cardholder is expressing confusion about their statement and indicates that things aren't lining up, but does not explicitly claim fraud or that a transaction was unauthorized. This suggests they do not recognize the transaction details. | Code: The dispute description indicates that the user noticed discrepancies in their statement, which suggests a potential issue with transactions that were not recognized or authorized. The 'Other Fraud - Card Absent Environment' code (10.4) fits this scenario as it covers situations where transactions may have occurred without the card being present, leading to unrecognized charges.",I noticed something odd with my recent statement. It seems like things aren't lining up as they should. Could you take a look? (Network: Visa)
gen_visa_12.4_narrative,narrative,PASS,visa,visa,True,general,unrecognized,False,12.4,12.4,True,0.95,"Category: The cardholder noticed a transaction linked to an account number that doesn't match theirs, indicating they do not recognize the transaction details, but they do not explicitly claim fraud or unauthorized use. | Code: The dispute involves a transaction linked to an account number that does not match the user's account, indicating a potential error in account number processing. This aligns closely with reason code 12.4, which specifically addresses issues related to incorrect account numbers.","Hello there, I hope you're having a wonderful day. I was just going through my statements while sipping my morning coffee, and I noticed something odd. It seems like there's a transaction linked to an account number that doesn't match mine. I double-checked my records, and I'm quite certain there's been a mix-up. Could you please look into this for me? Thank you so much for your help! (Network: Visa)"
gen_visa_12.2_narrative,narrative,FAIL,visa,visa,True,general,unrecognized,False,12.2,10.4,False,0.85,"Category: The cardholder noticed a charge that seems out of place but does not explicitly claim it to be fraudulent or unauthorized. They are seeking clarification on the transaction, which indicates they do not recognize it. | Code: The dispute description indicates that the user noticed a charge that does not match their memory of transactions, suggesting a potential unauthorized transaction. Since the charge is unrecognized and the user is unsure about it, it aligns with 'Other Fraud - Card Absent Environment' (10.4), which covers situations where a card is not physically present during the transaction, leading to potential fraud.","Hello, I hope this message finds you well. I was just going through my credit card statement while sipping my morning coffee, and I noticed something odd. There seems to be a transaction that doesn't quite match what I remember doing. I was sure I only bought groceries last week, but there's this charge that seems out of place. Could you please help me understand what's going on? Thank you so much for your assistance! (Network: Visa)"
gen_visa_12.5_emotional,emotional,PASS,visa,visa,True,general,unrecognized,False,12.5,12.5,True,0.9,"Category: The cardholder is questioning the accuracy of their bill and claims they did not spend that much, indicating confusion about the transaction details without explicitly stating fraud or unauthorized charges. | Code: The dispute indicates that the user believes their bill is incorrect and that they did not spend the amount charged. This aligns with reason code 12.5, which pertains to an 'Incorrect Amount' being charged to the cardholder.",WHY IS MY BILL WRONG? FIX THIS NOW! I DIDN'T SPEND THAT MUCH! (Network: Visa)
gen_visa_12.4_ambiguous,ambiguous,FAIL,visa,visa,True,general,unrecognized,False,12.4,10.5,False,0.85,"Category: The cardholder is questioning the details of a transaction that do not align with their expectations, indicating they do not recognize the transaction, but they do not explicitly claim fraud or unauthorized use. | Code: The dispute description indicates that the user is confused about the transaction details, suggesting a potential issue with fraud monitoring. The Visa Fraud Monitoring Program (10.5) is applicable here as it addresses situations where transactions may not align with the user's expectations, possibly indicating unauthorized or suspicious activity.",I was reviewing my recent transactions and noticed something peculiar. It seems like the details don't quite align with what I expected. Could you help clarify this for me? (Network: Visa)
gen_visa_12.5_narrative,narrative,PASS,visa,visa,True,general,general,True,12.5,12.5,True,0.95,"Category: The dispute involves a discrepancy in the charged amount for a purchase, which does not fit into the other specific categories like fraud, product not received, or duplicate charges. The customer is seeking clarification on the charge rather than claiming fraud or an unrecognized transaction. | Code: The dispute involves a discrepancy in the amount charged for a purchase, where the customer recalls a different amount than what was charged. This directly relates to the reason code for 'Incorrect Amount', making it the best fit for this situation.","Hello, I hope you're having a good day. I was just going through my credit card statement while sipping my morning coffee, and I noticed something odd. It seems the amount charged for my recent purchase at the bookstore is higher than what I remember paying. I distinctly recall the cashier saying it was $25, but my statement shows $35. Could you please help me understand this discrepancy? Thank you so much for your assistance! (Network: Visa)"
gen_visa_12.3_ambiguous,ambiguous,FAIL,visa,visa,True,general,unrecognized,False,12.3,12.5,False,0.9,"Category: The cardholder is questioning the accuracy of their statement and indicates that the numbers do not add up as expected, which suggests they do not recognize the transaction details, but they do not explicitly claim fraud. | Code: The user mentions that the numbers on their statement don't add up as expected, which suggests a discrepancy in the transaction amount. This aligns with reason code 12.5, which pertains to an incorrect amount being charged.",I noticed something odd on my statement after my recent trip. The numbers don't quite add up the way I expected. Could you take a look and let me know what's going on? (Network: Visa)
gen_visa_12.2_ambiguous,ambiguous,FAIL,visa,visa,True,general,unrecognized,False,12.2,10.4,False,0.85,"Category: The cardholder is questioning a transaction that does not align with their usual spending habits, indicating they do not recognize the charge, but they do not explicitly claim it to be fraudulent. | Code: The dispute description indicates that the user noticed a transaction that does not align with their usual spending habits, suggesting it may be an unrecognized charge. The best fit from the candidate codes is 'Other Fraud - Card Absent Environment' (10.4), as it implies a potential fraudulent transaction that the cardholder did not authorize, which aligns with the user's concern about an unfamiliar transaction.",I was reviewing my recent activities and noticed something that doesn't align with my usual spending habits. It's like a puzzle piece that doesn't fit. Could you help clarify this for me? (Network: Visa)
gen_visa_12.5_ambiguous,ambiguous,FAIL,visa,visa,True,general,unrecognized,False,12.5,10.4,False,0.85,"Category: The cardholder is questioning a transaction that doesn't match their expectations, indicating they do not recognize the details of the charge, but they do not explicitly claim fraud or unauthorized use. | Code: The dispute description suggests that the user is confused about a transaction that they do not recognize, which aligns with the concept of unrecognized transactions typically associated with card-not-present scenarios. The phrase 'doesn't quite add up' indicates a potential issue with the transaction being unauthorized or fraudulent, which is best captured by the 'Other Fraud - Card Absent Environment' code.","I was reviewing my recent transactions and noticed something that doesn't quite add up. It's like when you expect a certain number of apples in a basket, but there are more than you remember picking. Could you help clarify this for me? (Network: Visa)"
gen_visa_12.3_emotional,emotional,PASS,visa,visa,True,general,unrecognized,False,12.3,12.3,True,0.95,"Category: The cardholder is questioning a charge in euros and demanding a refund, indicating they do not recognize the transaction or its currency, but they do not explicitly claim fraud or unauthorized use. | Code: The dispute is regarding a charge made in euros, which indicates that the currency used for the transaction is incorrect for the user's expectations. This aligns with reason code 12.3, which specifically addresses issues related to incorrect currency.",WHY was I charged in euros?! FIX THIS NOW! I want my money back! (Network: Visa)
gen_visa_12.6.1_emotional,emotional,PASS,visa,visa,True,duplicate,duplicate,True,12.6.1,12.6.1,True,0.95,"Category: The cardholder is questioning why they were charged twice for the same transaction, indicating a duplicate charge issue. | Code: The dispute clearly indicates that the user was charged twice, which directly corresponds to the issue of duplicate processing. This makes reason code 12.6.1 the most appropriate choice.",WHY CHARGED TWICE? FIX THIS NOW! UNACCEPTABLE! (Network: Visa)
gen_visa_12.3_narrative,narrative,PASS,visa,visa,True,general,unrecognized,False,12.3,12.3,True,0.9,"Category: The cardholder is surprised by the charge being in euros instead of dollars and is unsure if there was a mix-up, indicating they do not recognize the transaction details as expected. | Code: The dispute involves a charge that was expected to be in dollars but was processed in euros, indicating a potential issue with the currency used for the transaction. This aligns closely with reason code 12.3, which specifically addresses incorrect currency transactions.","Hello there, I hope you're having a wonderful day. I recently made a purchase while on a trip to Paris, and I was expecting the charge to be in dollars, as that's what I usually see. However, when I checked my statement, it was in euros, which was quite surprising. I was just wondering if there might have been a mix-up or if there's something I might have missed. Thank you for your help! (Network: Visa)"
gen_visa_12.6.1_narrative,narrative,PASS,visa,visa,True,duplicate,duplicate,True,12.6.1,12.6.1,True,0.95,"Category: The cardholder is reporting being charged twice for the same purchase, which directly fits the definition of a duplicate charge. | Code: The dispute involves a claim of being charged twice for the same purchase at a coffee shop, which directly aligns with the description of 'Duplicate Processing'. The mention of a mix-up with the card machine further supports that this was an error in processing the payment, making 12.6.1 the most appropriate reason code.","Hello there, I hope you're having a good day. I recently went to my favorite coffee shop, and after enjoying a lovely latte, I noticed something odd on my statement. It seems like I've been charged twice for the same purchase. I remember the barista was new, and there was a bit of a mix-up with the card machine. Could you please look into this for me? Thank you so much for your help! (Network: Visa)"
gen_visa_12.6.1_ambiguous,ambiguous,FAIL,visa,visa,True,duplicate,unrecognized,False,12.6.1,12.5,False,0.9,"Category: The cardholder is puzzled by discrepancies in their statement but does not explicitly claim fraud or unauthorized transactions. They are seeking clarification on the charges, which suggests they do not recognize the transaction details. | Code: The dispute description indicates that the user noticed discrepancies in their statement, suggesting that the amount charged may not match their expectations. This aligns with the reason code for 'Incorrect Amount', as the user is puzzled by the numbers not adding up.","I noticed something strange on my statement after my last visit to the store. It seems like the numbers don't quite add up, and I'm a bit puzzled. Could you help clarify this for me? (Network: Visa)"
gen_visa_12.6.2_emotional,emotional,FAIL,visa,visa,True,duplicate,duplicate,True,12.6.2,12.6.1,False,0.95,"Category: The cardholder is claiming they were charged twice for the same transaction, as indicated by their statement 'WHY CHARGED TWICE? FIX THIS NOW! I PAID ALREADY!' | Code: The dispute clearly indicates that the user believes they have been charged twice for the same transaction, which directly aligns with the description of 'Duplicate Processing'. This code is specifically designed for situations where a transaction has been processed more than once, making it the most appropriate choice.",WHY CHARGED TWICE? FIX THIS NOW! I PAID ALREADY! (Network: Visa)
gen_visa_12.6.2_ambiguous,ambiguous,FAIL,visa,visa,True,duplicate,duplicate,True,12.6.2,12.6.1,False,0.95,"Category: The cardholder mentions a repeat of something on their statement, indicating they were charged more than once for the same transaction. | Code: The dispute description indicates that the user has noticed a repeat of a transaction, which suggests that the issue is related to duplicate processing. The other candidate, 'Paid by Other Means', does not apply as there is no mention of alternative payment methods.",I noticed something odd on my statement. It seems like there's a repeat of something I handled differently. Could you check it out? (Network: Visa)
gen_visa_12.6.2_narrative,narrative,PASS,visa,visa,True,duplicate,duplicate,True,12.6.2,12.6.2,True,0.95,"Category: The cardholder is reporting a charge on their credit card for a meal they believe they already paid for in cash, indicating a potential duplicate charge for the same transaction. | Code: The customer claims to have paid for the meal in cash but found a charge on their credit card for the same amount. This situation indicates that the payment was made by other means (cash) while a duplicate charge was processed on the credit card, making reason code 12.6.2 the most appropriate choice.","Hello, I hope this message finds you well. I recently had a lovely day out with my family, and we decided to have dinner at our favorite restaurant. I remember paying for the meal with cash, but to my surprise, I noticed a charge on my credit card statement for the same amount. I'm a bit puzzled as I distinctly recall settling the bill in person. Could you please help me resolve this? Thank you so much for your assistance. (Network: Visa)"
gen_visa_12.7_narrative,narrative,FAIL,visa,visa,True,general,unrecognized,False,12.7,12.5,False,0.9,"Category: The cardholder noticed a charge that doesn't match any of their receipts and is seeking clarification, but they do not explicitly claim fraud or unauthorized use. | Code: The dispute involves a charge that does not match any of the user's receipts, indicating a discrepancy in the amount charged. This aligns with reason code 12.5, which pertains to an 'Incorrect Amount' being charged.","Hello, I hope this message finds you well. I was just going through my credit card statement while sipping my morning coffee, and I noticed something odd. There's a charge that doesn't seem right. I remember using my card at the grocery store last week, but this amount doesn't match any of my receipts. Could you please help me understand what's going on? Thank you so much for your assistance! (Network: Visa)"
gen_visa_12.7_emotional,emotional,FAIL,visa,visa,True,general,fraudulent,False,12.7,10.4,False,0.95,"Category: The cardholder explicitly states they did not authorize the charge, indicating a claim of fraud. | Code: The dispute indicates that the cardholder did not authorize the charge, suggesting that the transaction was made without their consent. This aligns with 'Other Fraud - Card Absent Environment' (10.4), as it typically covers situations where the card is not physically present during the transaction, which is common in cases of unauthorized online or phone transactions.",WHY is my card charged? FIX THIS NOW! I DIDN'T AUTHORIZE! (Network: Visa)
gen_visa_12.7_ambiguous,ambiguous,FAIL,visa,visa,True,general,unrecognized,False,12.7,12.1,False,0.85,"Category: The cardholder noticed a mismatch in their transactions but does not explicitly claim fraud or provide details about unauthorized charges. They are seeking clarification on a transaction they do not recognize. | Code: The dispute description indicates a mismatch in transactions, which suggests that the transaction may not have been processed correctly or was presented late. The code 12.1 (Late Presentment) fits this scenario as it addresses issues related to timing and processing of transactions.","I was reviewing my recent transactions and noticed something peculiar. It seems like there's a mismatch somewhere, and I'm not sure how it happened. Could you take a closer look at this for me? (Network: Visa)"
gen_visa_13.2_emotional,emotional,PASS,visa,visa,True,subscription_canceled,subscription_canceled,True,13.2,13.2,True,0.95,"Category: The user explicitly states they canceled a service but is still being charged, indicating a dispute related to a recurring subscription that was not properly terminated. | Code: The dispute clearly indicates that the user canceled a subscription but is still being charged, which directly aligns with the reason code 13.2 for Cancelled Recurring Transactions. This code is specifically designed for situations where a recurring payment continues despite a cancellation request.",WHY am I STILL being charged?! I CANCELLED! FIX THIS NOW! (Network: Visa)
gen_visa_13.2_narrative,narrative,PASS,visa,visa,True,subscription_canceled,subscription_canceled,True,13.2,13.2,True,0.95,"Category: The cardholder canceled their membership and received a confirmation, yet they were still charged, indicating a dispute related to a canceled subscription. | Code: The dispute involves a charge from a service after the user canceled their membership, which directly aligns with the description of a 'Cancelled Recurring Transaction'. The user has provided confirmation of the cancellation, indicating that the charge should not have occurred.","Hello there, I hope you're having a wonderful day. I wanted to reach out because I noticed something odd on my credit card statement. You see, last month, I decided to cancel my membership with a service I was using. I even received a confirmation email about it. However, to my surprise, I saw a charge from them again this month. I was just sipping my morning coffee when I noticed it, and it really threw me off. Could you please help me sort this out? Thank you so much for your assistance! (Network: Visa)"
gen_visa_13.1_emotional,emotional,PASS,visa,visa,True,product_not_received,product_not_received,True,13.1,13.1,True,0.95,"Category: The cardholder explicitly states they paid for an order but did not receive it, indicating a clear issue with the delivery of goods. | Code: The dispute clearly states that the customer has not received their order after making a payment, which directly aligns with the description of reason code 13.1: Merchandise/Services Not Received. This code is specifically designed for situations where a customer claims they paid for goods or services but did not receive them.",WHERE'S MY ORDER?! I PAID AND GOT NOTHING! FIX THIS NOW! (Network: Visa)
gen_visa_13.2_ambiguous,ambiguous,FAIL,visa,visa,True,subscription_canceled,general,False,13.2,12.1,False,0.85,"Category: The dispute description indicates a misunderstanding or ongoing issue regarding a previous conversation, but does not specify any of the explicit categories such as fraud, product not received, or subscription issues. Therefore, it fits best under 'general'. | Code: The dispute suggests a misunderstanding or miscommunication regarding a transaction, which could imply that the transaction was not presented in a timely manner, leading to confusion about the agreement. This aligns with the Late Presentment reason code.","I thought we had an understanding, but it seems like things are still happening. Can we revisit our previous conversation? (Network: Visa)"
gen_visa_13.1_narrative,narrative,PASS,visa,visa,True,product_not_received,product_not_received,True,13.1,13.1,True,0.95,"Category: The cardholder explicitly states that they ordered garden tools but have not received the package after over a month, indicating a claim for goods not received. | Code: The dispute clearly states that the customer ordered a set of garden tools but has not received the merchandise after over a month. This directly aligns with the reason code 13.1, which pertains to merchandise or services not received.","Hello there, I hope this message finds you well. I recently ordered a lovely set of garden tools from a website using my Visa card. I was so excited because my garden is in desperate need of some TLC. However, it's been over a month, and I haven't seen any sign of the package. I even checked with my neighbors to see if it was delivered to the wrong address, but no luck. Could you please help me figure out what's going on? Thank you so much for your assistance! (Network: Visa)"
gen_visa_13.3_emotional,emotional,PASS,visa,visa,True,product_unacceptable,product_unacceptable,True,13.3,13.3,True,0.95,"Category: The customer is expressing dissatisfaction with the product received, stating it is 'NOTHING like what I ordered', which indicates that the product is not as described or defective. | Code: The customer states that the product is 'NOTHING like what I ordered', indicating that the item received does not match the description or expectations set at the time of purchase. This aligns closely with reason code 13.3, which covers disputes related to merchandise that is not as described or is defective.",THIS IS UNACCEPTABLE! The product is NOTHING like what I ordered! FIX THIS NOW! (Network: Visa)
gen_visa_13.3_narrative,narrative,PASS,visa,visa,True,product_unacceptable,product_unacceptable,True,13.3,13.3,True,0.95,"Category: The customer received a vase that was not as described, with an incorrect color and chips on the edges, indicating it was defective or damaged. | Code: The customer received a vase that was not as described, with an incorrect color and chips on the edges, indicating that the product is defective or not as expected. This aligns perfectly with reason code 13.3, which covers disputes related to merchandise that is not as described or defective.","Hello there, I hope you're having a wonderful day. I recently ordered a lovely vase from your store, and I was so excited to receive it. However, when it arrived, it was not quite what I had expected. The color was off, and there were some chips on the edges. I was really looking forward to using it for my sister's birthday party, but now I'm not sure what to do. Could you please help me resolve this issue? Thank you so much for your assistance. (Network: Visa)"
gen_visa_13.5_emotional,emotional,PASS,visa,visa,True,product_unacceptable,product_unacceptable,True,13.5,13.5,True,0.9,"Category: The user expresses dissatisfaction with the product, claiming they were lied to about it, which indicates that the product received was not as described or expected. | Code: The customer claims they were lied to about the product, which indicates a misrepresentation of the product's features or quality. This aligns closely with reason code 13.5, which addresses issues of misrepresentation.",THIS IS UNACCEPTABLE! I was LIED to about the product! FIX THIS NOW! (Network: Visa)
gen_visa_13.1_ambiguous,ambiguous,PASS,visa,visa,True,product_not_received,product_not_received,True,13.1,13.1,True,0.95,"Category: The cardholder expresses anticipation for something special that has not arrived, indicating they paid for goods or services but did not receive them. | Code: The dispute description indicates that the user is waiting for a product that has not yet arrived, which directly aligns with the reason code 13.1 for 'Merchandise/Services Not Received'. The user's anticipation and mention of a mystery suggest that they have not received the expected merchandise.","I was eagerly waiting for something special to arrive, but it seems like the universe had other plans. It's been a while, and my anticipation has turned into a bit of a mystery. I wonder if there's a way to unravel this little puzzle? (Network: Visa)"
gen_visa_13.3_ambiguous,ambiguous,PASS,visa,visa,True,product_unacceptable,product_unacceptable,True,13.3,13.3,True,0.9,"Category: The user expresses disappointment that the item is not what they envisioned, indicating that the product received does not meet their expectations or description, which aligns with the 'product_unacceptable' category. | Code: The dispute indicates that the item did not meet the user's expectations and is not quite what they envisioned, which aligns with the description of 'Not as Described or Defective Merchandise/Services'. This suggests that the product may not function as intended or lacks the qualities that were promised.","I was really looking forward to using the item for a special occasion, but it seems like it won't work out as planned. It's not quite what I envisioned, and I'm unsure how to proceed. Any guidance would be appreciated. (Network: Visa)"
gen_visa_13.5_narrative,narrative,FAIL,visa,visa,True,product_unacceptable,product_unacceptable,True,13.5,13.3,False,0.95,"Category: The customer received a product that did not match the advertisement, indicating it was not as described, which fits the 'product_unacceptable' category. | Code: The customer received a product that was not as described, as it did not match the expectations set by the advertisement. This aligns closely with reason code 13.3, which covers situations where merchandise is either defective or not as described.","Hello there, I hope you're having a good day. I recently purchased a product using my Visa card, and it was supposed to be a top-of-the-line gadget. I was really excited because it was a gift for my nephew's birthday. However, when it arrived, it was nothing like what was advertised. I spent the whole afternoon trying to figure out if I had ordered the wrong item, but everything matched. I'm really puzzled and would appreciate your help in resolving this matter. Thank you! (Network: Visa)"
gen_visa_13.4_emotional,emotional,PASS,visa,visa,True,product_unacceptable,product_unacceptable,True,13.4,13.4,True,0.95,"Category: The user received a fake product, which indicates that the goods were not as described or defective, fitting the 'product_unacceptable' category. | Code: The dispute clearly states that the customer received a 'FAKE product', which directly aligns with the definition of counterfeit merchandise. This makes reason code 13.4 the most appropriate choice.",THIS IS UNACCEPTABLE! I got a FAKE product! FIX THIS NOW! (Network: Visa)
gen_visa_13.5_ambiguous,ambiguous,FAIL,visa,visa,True,product_unacceptable,product_unacceptable,True,13.5,13.3,False,0.9,"Category: The cardholder expresses disappointment with the quality of the received product, comparing it to receiving fast food instead of a gourmet meal, indicating that the product was not as expected or described. | Code: The dispute indicates that the customer received something that did not meet their expectations, akin to receiving fast food instead of a gourmet meal. This aligns with the description of 'Not as Described or Defective Merchandise/Services', as the product received was not what was anticipated.",I was expecting something quite different from what I received. It's like ordering a gourmet meal and getting fast food instead. I hope you understand the situation. (Network: Visa)
gen_visa_13.4_ambiguous,ambiguous,FAIL,visa,visa,True,product_unacceptable,product_unacceptable,True,13.4,13.3,False,0.95,"Category: The description indicates that the received item does not match the expected description, which aligns with the category of 'product unacceptable' as it suggests the product is not as described. | Code: The dispute indicates that the item received does not match the description, which aligns closely with the reason code 13.3 for 'Not as Described or Defective Merchandise/Services'. The analogy of expecting a sunny day but receiving rain suggests a significant discrepancy between expectation and reality, reinforcing that the product is not as described.",I received something that doesn't quite match the description. It's like when you expect a sunny day but get rain instead. Could we look into this? (Network: Visa)
gen_visa_13.4_narrative,narrative,PASS,visa,visa,True,product_unacceptable,product_unacceptable,True,13.4,13.4,True,0.9,"Category: The customer received a handbag that was not as expected and believes there has been a mistake regarding the product's authenticity, indicating it does not meet their expectations. | Code: The customer received a handbag that they believed to be a genuine designer piece, but upon closer inspection, it did not meet their expectations, suggesting it may be counterfeit. The description indicates a belief that the product is not authentic, which aligns with the definition of counterfeit merchandise.","Hello there, I hope this message finds you well. I recently ordered a lovely handbag from a store online, and it was supposed to be a genuine designer piece. I was so excited when it arrived, but after a closer look, I realized it wasn't what I expected. It was a busy day, and I had just come back from a long walk with my dog, so I might have missed some details initially. Anyway, I believe there's been a mistake, and I'd appreciate your help in resolving this matter. Thank you for your understanding. (Network: Visa)"
gen_visa_13.6_narrative,narrative,PASS,visa,visa,True,credit_not_processed,credit_not_processed,True,13.6,13.6,True,0.95,"Category: The user returned shoes and is inquiring about a refund that has not been processed, which fits the category of 'credit_not_processed'. | Code: The dispute clearly indicates that the customer returned merchandise (shoes) and was promised a refund that has not yet been processed. The delay in the refund aligns directly with the reason code 13.6, which specifically addresses situations where a credit has not been processed.","Hello there, I hope you're having a good day. I recently returned a pair of shoes I bought online because they didn't fit quite right. The store assured me that the refund would be processed within a week. It's been over two weeks now, and I still haven't seen any changes on my credit card statement. I understand these things can take time, but I'm starting to get a bit worried. Could you please look into this for me? Thank you so much for your help! (Network: Visa)"
gen_visa_13.8_emotional,emotional,FAIL,visa,visa,True,general,credit_not_processed,False,13.8,13.6,False,0.95,"Category: The user is expressing frustration over a refund that was not processed, indicating they expected a credit for a return or cancellation. | Code: The dispute clearly indicates that the user is frustrated about a refund that was not processed. The reason code 13.6 specifically addresses situations where a credit was expected but not received, making it the most appropriate choice for this scenario.",WHY was my refund not processed?! FIX THIS NOW! I'm FURIOUS! (Network: Visa)
gen_visa_13.7_emotional,emotional,FAIL,visa,visa,True,credit_not_processed,subscription_canceled,False,13.7,13.2,False,0.95,"Category: The user canceled a service but is expressing frustration that they were still charged, indicating a dispute over a recurring subscription that should have been terminated. | Code: The dispute involves a cancellation of a recurring transaction, which directly aligns with reason code 13.2 for Cancelled Recurring Transaction. The user has indicated that they cancelled a subscription, and they are questioning why their money is still deducted, making this code the most appropriate choice.",I CANCELLED! Why is my money still gone? FIX THIS NOW! (Network: Visa)
gen_visa_13.6_emotional,emotional,PASS,visa,visa,True,credit_not_processed,credit_not_processed,True,13.6,13.6,True,0.95,"Category: The user is inquiring about a missing refund, indicating that they expected a credit to be processed but have not received it after weeks. | Code: The dispute clearly indicates that the user is inquiring about a missing refund, which directly relates to the issue of a credit not being processed. The other candidate code, 13.7, pertains to cancelled merchandise or services, which does not apply here as the user is specifically concerned about the status of a refund.",WHY IS MY REFUND STILL MISSING?! FIX THIS NOW! IT'S BEEN WEEKS! (Network: Visa)
gen_visa_13.8_narrative,narrative,FAIL,visa,visa,True,general,credit_not_processed,False,13.8,13.6,False,0.95,"Category: The user returned an item and was assured a refund, but has not received it after two weeks, indicating that the credit was not processed. | Code: The dispute clearly indicates that the merchant confirmed the refund was processed, but the customer has not seen the credit reflected in their account. This situation directly aligns with reason code 13.6, which pertains to credits that have not been processed back to the card.","Hello there, I hope you're having a good day. I recently tried to return an item I purchased, and the merchant assured me that the refund would be processed back to my card. However, it's been over two weeks, and I haven't seen any changes in my account. I even called the store, and they confirmed the transaction was completed on their end. I'm a bit puzzled and would appreciate any help you can provide. Thank you! (Network: Visa)"
gen_visa_13.6_ambiguous,ambiguous,PASS,visa,visa,True,credit_not_processed,credit_not_processed,True,13.6,13.6,True,0.95,"Category: The user is inquiring about a discrepancy on their statement after a recent return, suggesting they expected a refund or credit that has not been processed. | Code: The dispute description indicates that the user is experiencing issues with their statement not balancing after a recent return, suggesting that a credit for the returned item was not processed correctly. This aligns directly with reason code 13.6, which specifically addresses situations where a credit was expected but not received.",I noticed something odd on my statement. It seems like things aren't balancing out as expected after my recent return. Could you help clarify this for me? (Network: Visa)
