chapter_no,verse_no,question,answer
14,27,આ શ્લોકમાં શ્રીકૃષ્ણ પોતાને તમામ ધર્મ અને આનંદના આધાર તરીકે કેમ દર્શાવે છે?,"શ્રીકૃષ્ણ બતાવે છે કે સર્વોચ્ચ તત્વ, બ્રહ્મ, તથા બધા ધર્મો અને પરમ આનંદનું મૂળ પોતે છે. તેઓ કહે છે કે જે સત્ય, ધર્મ અને સુખ કાયમી છે, તે બધાની પ્રેરણા અને આધાર ભગવાન છે. આથી, સાચો આધ્યાત્મિક વિકાસ માટે ભગવાન સાથે સંબંધ મહત્વનો છે."
14,27,"જો પરમ આનંદ અને અમૃતનો આધાર ભગવાન છે, તો જીવને અસલી સુખ અને શાંતિ માટે શું કરવું જોઈએ?","જ્યારે પરમ આનંદ અને અમૃત ભગવાનથી મળે છે, ત્યારે આપણે ભગવાનમાં શ્રદ્ધા રાખવી, તેમની ભક્તિ કરવી અને પોતાના કર્મો ભગવાનને અર્પણ કરતાં રહેવું જોઈએ. આત્માને ભગવાન સાથે જોડવું અને અંતર્મુખ થઈ જીવનના ઉચ્ચ ધ્યેય તરફ આગળ વધવું, એ જ સાચું સુખ અને શાંતિ આપે છે."
15,1,"અધ્યાય ૧૫, શ્લોક ૧ માં, ભગવાન કઈ વિશિષ્ટ વૃક્ષની ઉપમા આપી રહ્યા છે અને તે વૃક્ષના મૂલ્ય શું છે?","ભગવાન અહીં અશ્વત્થ વૃક્ષ એટલે કે પિપળના વૃક્ષની ઉપમા આપે છે. આ વૃક્ષને તેઓ અવ્યય, એટલે કે અવિનાશી, કહે છે. તેની મૂળ ઉપર છે અને શાખાઓ નીચે ફેલાયેલી છે. આ ઉપમા દ્વારા તેઓ સંસારના મૂળ અને તેની વ્યાપકતા સમજાવે છે. એ સમજવું મહત્વપૂર્ણ છે કે આ પિપળ વૃક્ષ સૃષ્ટિના મૂળ રહસ્યને દર્શાવે છે. જેને સાચું જ્ઞાન છે, તે જ વેદના અર્થને જાણે છે."
15,1,'છન્દાંસી' શબ્દનો અર્થ શું છે અને પર્ણ તરીકે તેનો ઉલ્લેખ શા માટે થયો છે?,"'છન્દાંસી' નો અર્થ છે વેદના મંત્રો અથવા છંદ, જે અહીં પર્ણ એટલે પાંદડા તરીકે દર્શાવવામાં આવ્યા છે. જેમ પર્ણ વૃક્ષને આહાર આપે છે અને વૃક્ષને જીવંત રાખે છે, તેમ વેદના જ્ઞાન સંપૂર્ણ સંસારને આધાર આપે છે. આ ઉપમાથી સમજાય છે કે વેદો જીવન અને બ્રહ્માંડના જ્ઞાનનું આધારસ્તંભ છે."
15,1,આ પિપળના વૃક્ષની 'મૂલ ઉપર અને શાખા નીચે' જેવી રચનાનો અર્થ શું છે?,"આ રચના દ્વારા ભગવાન સંસારના મૂળ પરમાત્મામાં છે અને તેનો વ્યાપ આખા બ્રહ્માંડમાં ફેલાયેલો છે, એ સમજાવે છે. મૂળ ઉપર એટલે દિવ્ય સ્ત્રોત, અને શાખાઓ નીચે એટલે સંસારના વિવિધ રૂપો. આ રીતે, જીવન અને વિશ્વની દરેક ક્રિયા પરમાત્માની ઇચ્છા અને શક્તિથી થાય છે. આ ઉપમા આપણને જીવનના મૂળ સ્ત્રોત તરફ દોરે છે."
15,1,'યસ્તં વેદ વેદવિત્' વાક્યમાંથી શું અર્થ થાય છે?,"આ વાક્યનો અર્થ છે કે જે વ્યક્તિ આ અશ્વત્થ વૃક્ષને તેના મૂળ સહિત જાણે છે, એ સાચો જ્ઞાની છે અને વેદના અર્થને જાણે છે. ફક્ત વેદોનું પઠન પૂરતું નથી, પણ તેના મૂળ તત્વને સમજવું પણ જરૂરી છે. સાચો જ્ઞાન એ છે, જે સૃષ્ટિ અને પરમાત્મા વચ્ચેના અસલી સંબંધને અનુભવે છે."
15,1,"જે રીતે અશ્વત્થ વૃક્ષને અવ્યય કહેવામાં આવ્યું છે, એથી જીવન વિશે આપણે શું શીખી શકીએ?","અશ્વત્થ વૃક્ષને અવ્યય કહેવાથી જીવન અને સંસારમાં સતત પ્રવાહ અને સ્થાયિત્વની ભાવના આવે છે. આપણા જીવનમાં પણ બધા પરિવર્તન વચ્ચેથી એક દિવ્ય તત્વ અવિનાશી છે, જે પરમાત્મા છે. આપણે જો મૂળ પર ધ્યાન આપીએ અને શાખાઓની ભ્રમણમાં ન અટવાઈએ, તો સાચો આધ્યાત્મિક વિકાસ શક્ય છે. જીવનના મૂળ તરફ વળવું એ જ સાચો માર્ગ છે."
15,2,"અધ્યાય ૧૫, શ્લોક ૨ માં, ગીતા અનુસાર વિશ્વ વૃક્ષની શાખાઓ કયા દિશામાં વિસ્તરેલી છે?","વિશ્વ વૃક્ષની શાખાઓ ઉપર અને નીચે બંને દિશામાં વિસ્તરેલી છે. આ શાખાઓ વિવિધ યોનિઓ અને સૃષ્ટિના વિવિધ સ્તરોનું પ્રતિનિધિત્વ કરે છે, જે સર્વત્ર ફેલાયેલી છે."
15,2,ગુણપંચધા અને વિષયપ્રવાલા શબ્દોનું અહીં શું મહત્વ છે?,"ગુણપંચધા એટલે ત્રણ ગુણો (સત્ત્વ, રજસ, તમસ) દ્વારા વૃક્ષની શાખાઓ પોષાય છે, જ્યારે વિષયપ્રવાલા અર્થાત્ ઇન્દ્રિય વિષયોમાં લિપ્ત કોપળો. આ બંને જીવને સંસાર સાથે જોડે છે અને તેને વિવિધ પ્રકારનાં વ્યવહારો તરફ આકર્ષે છે."
15,2,આ શ્લોકમાં મનુષ્યલોકમાં જડોએ કેવી રીતે કર્મોથી બંધાયેલી હોવાનું જણાવાયું છે?,"મનુષ્યલોકમાં વૃક્ષની જડો, જે કર્માનુબંધિ છે, વ્યક્તિને તેના પોતાના કરેલા કર્મોના ફળથી બંધાયેલી રાખે છે. આ જડો માનવજીવનમાં સંસ્કારો અને વાસનાઓ દ્વારા જીવને સંસારચક્રમાં જકડી રાખે છે."
15,2,વૃક્ષની રૂપકમાં ઉપર અને નીચે ફેલાયેલી શાખાઓનું અર્થ શું છે?,"અહીં ઉપર અને નીચે ફેલાયેલી શાખાઓ જીવનનાં વિવિધ સ્તરો અને જન્મ-મરણના ચક્રને દર્શાવે છે. દરેક શાખા વિવિધ જીવનયાત્રા, યોનિ અને અવસ્થાનું પ્રતિનિધિત્વ કરે છે, જે સંસારની વ્યાપકતા અને અનંતતાને સમજાવે છે."
15,2,"આ શ્લોકના આધારે, કર્મોથી બંધાયેલા જીવનમાંથી મુક્તિ મેળવવા શું પગલાં લઈ શકાય?","કર્મોથી બંધાયેલા જીવનમાંથી મુક્તિ મેળવવા માટે વ્યક્તિએ પોતાની ક્રિયાઓને નિષ્કામભાવથી કરવી જોઈએ, તથા ઇન્દ્રિય વિષયોમાં આસક્તિ છોડવી જોઈએ. મન અને બુદ્ધિને શાંતિથી પ્રશિક્ષિત કરી, આધ્યાત્મિક સમજ વધારવી તથા જીવનના મૂળ હેતુને ઓળખવાનો પ્રયાસ કરવો જોઈએ."
15,3,"અધ્યાય ૧૫, શ્લોક ૩ માં, અશ્વત્થ વૃક્ષના મૂળ વિશે શું કહેવામાં આવ્યું છે?","અશ્વત્થ વૃક્ષના મૂળ ખૂબ મજબૂત અને દૃઢ છે, જેને સુવિરુદ્ધમૂલમ કહેવામાં આવ્યું છે. આ મૂળો સંસારમાં આપણું આસક્તિ, અહંકાર અને કામનાઓથી જોડાયેલું છે. એ મૂળો જીવનમાં ગાઢ રીતે પેસી ગયા છે."
15,3,આ શ્લોકમાં અશ્વત્થ વૃક્ષને કાપવા માટે કયો ઉપાય જણાવાયો છે?,"આ શ્લોકમાં કહેવામાં આવ્યું છે કે અશ્વત્થ વૃક્ષને, જે સંસારનું પ્રતીક છે, તેને અસંગશત્રુ – એટલે કે વૈરાગ્યના દમદાર કાઠીથી કાપવું જોઈએ. વૈરાગ્ય અર્થાત્ આસક્તિ અને મોહથી મુક્ત થવું, જે જીવનમાં શાંતિ અને મુક્તિ તરફ લઈ જાય છે."
15,3,'અસંગશત્રુ' શબ્દનો અર્થ અહીં શું છે?,"'અસંગશત્રુ' નો અર્થ છે વૈરાગ્ય અથવા અસક્તિ, એટલે કે સંસાયિક વસ્તુઓથી, સંબંધો અને ઇચ્છાઓથી અજોડ રહેવું. અહીં તે એક શક્તિશાળી હથિયાર તરીકે બતાવવામાં આવ્યું છે, જેનાથી સંસાર રૂપ વૃક્ષને કાપી શકાય છે."
15,3,આ શ્લોકમાં 'ન રૂપમસ્રહે તયોપલભ્યતે' વાક્ય શું સંદેશ આપે છે?,"આ વાક્ય દર્શાવે છે કે સંસારનું સાચું સ્વરૂપ સમજાતું નથી, જ્યારે ઊંડા વિચાર કરીએ ત્યારે પણ તે ખરા રૂપે દેખાતું નથી. એનું કોઈ સ્પષ્ટ આરંભ, અંત કે સ્થિરતા નથી, જેથી આપણે તેના પાસેથી સાચી શાંતિ મેળવવી મુશ્કેલ છે."
15,3,અશ્વત્થ વૃક્ષને કાપવાની વાત જીવનમાં કોઇને કેવી રીતે ઉપયોગી બની શકે?,"અશ્વત્થ વૃક્ષ સંસારિક બંધનો અને મોહનું પ્રતીક છે. જ્યારે આપણે આસક્તિ અને લાલચથી દૂર રહીને વૈરાગ્ય અપનાવીએ, ત્યારે જીવનમાં અસલી મુક્તિ અને શાંતિ અનુભવીએ છીએ. નિયમિત આત્મવિચાર, ધ્યાન અને આપણી આસક્તિઓને ઓળખી તેનો ત્યાગ કરવો – આવું જીવનમાં સમજ અને આનંદ લાવી શકે છે."
15,4,"અધ્યાય ૧૫, શ્લોક ૪ માં, કયા પદની શોધ કરવા માટે મનુષ્યને ઉદ્ગ્રહપૂર્વક પ્રયાસ કરવા કહેવામાં આવ્યું છે?","આ શ્લોકમાં મનુષ્યને પરમ પદ અથવા પરમેશ્વર ની શોધ કરવા માટે ઉદ્ગ્રહપૂર્વક પ્રયાસ કરવાની સલાહ આપવામાં આવી છે. આ પરમ પદ એવુ સ્થાન છે, જ્યાં પહોંચી જવાયા બાદ જીવાત્મા ફરીથી સંસારમાં પાછા આવતી નથી."
15,4,'પ્રવૃત્તિ પ્રસૃતા પુરાણી' શબ્દશઃ શું વર્ણવે છે અને તેનો અર્થ શું છે?,"'પ્રવૃત્તિ પ્રસૃતા પુરાણી' એ પ્રાચીન કે અનાદિ સર્જનશક્તિનું વર્ણન છે, જેમાંથી આખું બ્રહ્માંડ ઉત્પન્ન થયું છે. આ શબ્દો દર્શાવે છે કે સમગ્ર સર્જનનો આરંભ અને પ્રવાહ સાક્ષાત્ પરમાત્મામાંથી થયો છે."
15,4,તમેવ ચાદ્યં પુરુષં પ્રપદ્યે' વાક્યથી શી ભાવના વ્યક્ત થાય છે?,"આ વાક્યથી શ્રદ્ધાળુની પૂર્ણ શરણાગતિ અને સમર્પણની ભાવના વ્યક્ત થાય છે. તે કહે છે કે સાધક પોતે સંપૂર્ણપણે પ્રથમ પુરુષ, અર્થાત્ પરમાત્મામાં શરણાગત થાય છે અને પોતાનું સર્વ સ્વીકાર કરે છે."
15,4,‘યસ્મિન્ગતા ન નિવર્તન્તિ ભૂયઃ’ નો અર્થ જીવન માટે શું સૂચવે છે?,આ વાક્ય દર્શાવે છે કે જે આત્મા પરમ પદને પ્રાપ્ત કરે છે તે ફરી જન્મ-મૃત્યુના ચક્રમાં પાછો આવતો નથી. જીવન માટે તેનો અર્થ છે કે જો વ્યક્તિ પરમાત્મામાં મન એકાગ્ર કરી અને આધ્યાત્મિક જ્ઞાન મેળવે તો તે મુક્તિ પ્રાપ્ત કરી શકે છે અને સંસારના બંધનથી સદાકાળ માટે મુક્ત બની શકે છે.
15,4,શાંતિ અને મુક્તિ મેળવવા માટે મનુષ્યે પોતાનું મન 'પરમ પદ' પર કેમ કેન્દ્રિત કરવું જોઈએ?,"મનુષ્યે પોતાની ચિંતાઓ અને બાંધછાંદ છોડીને પરમ પદ પર ધ્યાન કેન્દ્રિત કરે ત્યારે તે કુટુંબ, સંપત્તિ કે શારીરિક સુખથી ઉપર ઉઠી શકે છે. આ રીતે શાંતિ અને પૂર્ણ મુક્તિ પ્રાપ્ત થાય છે, કારણ કે પરમ પદને પ્રાપ્ત કર્યા પછી ફરીથી દુઃખ અને સંસારના બંધન રહેતાં નથી. આ સાધના દ્વારા જીવનનું સર્વોચ્ચ લક્ષ્ય પૂર્ણ થવું શક્ય બને છે."
15,5,"અધ્યાય ૧૫, શ્લોક ૫ માં, કયા લોકોને 'પદમવ્યય' પ્રાપ્ત થાય છે તે વિશે શું કહેવામાં આવ્યું છે?","જે લોકોમાં માન અને મોહ નહીં હોય, સંગદોષ પર વિજય મેળવ્યો હોય, હંમેશા આધ્યાત્મિક ચિંતનમાં રહેતા હોય, ઇચ્છાઓથી મુક્ત થયા હોય અને સુખ-દુઃખના દ્વંદ્વથી ઉપર ઉઠેલા હોય, એવા લોકો અવિનાશી સ્થાનમાં સ્થિર થાય છે."
15,5,'નિર્મન્મોહો' અને 'જિતસંગદોષા' શબ્દોનો અર્થ શું છે અને એ ગુણો જીવનમાં કેવી રીતે પ્રગટાવાય?,"'નિર્મન્મોહો' એટલે કે માન અને મોહથી રહિત હોવું, જ્યારે 'જિતસંગદોષા' એટલે સંગના દોષો પર વિજય મેળવવો. જીવનમાં આ ગુણો પ્રગટાવવા માટે વ્યક્તિએ જાતને નમ્ર રાખવી, બાંધેલા સંબંધો અને પ્રસંગો પર આસક્તિ છોડવી અને આપણી અંદરની ખામી પર ધ્યાન આપવું જરૂરી છે."
15,5,આ શ્લોકમાં 'વિનિવૃત્તકામા' થવાનો અર્થ શું છે અને એ કેવી રીતે સાધ્ય છે?,"'વિનિવૃત્તકામા' થવાનો અર્થ છે કે ઇચ્છાઓમાંથી સંપૂર્ણપણે ઉપર ઉઠી જવું. એ માટે મનને સંયમમાં રાખવું, આધ્યાત્મિક ચિંતન કરવું અને આત્માને સર્વોપરી માનવું જરૂરી છે. નિયમિત ધ્યાન અને વિચારોની શુદ્ધિ દ્વારા આ સ્થિતિ પ્રાપ્ત કરી શકાય છે."
15,5,"અધ્યાય ૧૫, શ્લોક ૫ માં, 'સુખદુઃખસંજ્ઞે' અને 'મૂઢ' શબ્દોના સંદર્ભમાં શું સમજવું જોઈએ?","'સુખદુઃખસંજ્ઞે' એટલે સુખ અને દુઃખ તરીકે ઓળખાતા દ્વંદ્વો. 'મૂઢ' એ વ્યક્તિ છે જે આ દ્વંદ્વોમાં ફસાઈ જાય છે. જે વ્યક્તિ સુખ-દુઃખ બંનેને સમાન રીતે જુએ છે અને કોઈ પણ સ્થિતિમાં સ્થિર રહે છે, તે મૂઢતા પરથી મુક્ત થાય છે."
15,5,અવિનાશી સ્થાન એટલે શું અને તેની પ્રાપ્તિ માટે કઈ રીતે પ્રયત્ન કરવો જોઈએ?,"અવિનાશી સ્થાન એટલે આત્માની શાશ્વત અવસ્થા, જે જન્મ અને મરણના ચક્રથી પર છે. તેની પ્રાપ્તિ માટે પોતાના અહંકાર અને મોહનો ત્યાગ, ઇચ્છાઓથી મુક્તિ, અને આધ્યાત્મિક ચિંતન જરૂરી છે. સતત સ્વાધ્યાય, ધ્યાન અને સેવા દ્વારા આ અવસ્થાને પ્રાપ્ત કરી શકાય છે."
15,6,"અધ્યાય ૧૫, શ્લોક ૬ માં કયા તત્વો પરમ ધામને પ્રકાશિત કરી શકતા નથી?","આ શ્લોક મુજબ પરમ ધામને સૂર્ય, ચંદ્રમા અને અગ્નિ — આ ત્રણેય પ્રકાશિત કરી શકતા નથી. પરમ ધામનું તેજ સ્વયં દિવ્ય છે, જે તમામ ભૌતિક પ્રકાશોથી પર છે."
15,6,પરમ ધામ કે 'મમ ધામ' વિશે આ શ્લોક શું વર્ણન આપે છે?,"આ શ્લોકમાં પરમ ધામને 'મમ ધામ', એટલે કે ભગવાનનું સર્વોચ્ચ ધામ, તરીકે વર્ણવાયું છે. તે સ્વયં પ્રકાશમાન છે અને તેને કોઈ પણ બહારના પ્રકાશની જરૂર નથી. આ ધામ એ અંતિમ અને પવિત્ર સ્થાન છે, જ્યાં પામ્યા પછી જીવ પાછો સંસારમાં ફરીની જતો નથી."
15,6,'યદ્ ગત્વા ન નિવર્તન્તે' વાક્યનો અર્થ શું છે?,"'યદ્ ગત્વા ન નિવર્તન્તે' નો અર્થ છે: જ્યાં જઈને પછી કોઈ પાછો નથી આવતો. આનું અર્થ છે કે જે આત્મા પરમ ધામમાં પહોંચી જાય છે, તે ફરી જન્મ-મરણના ચક્રમાં નથી પડતો. એ પૂર્ણ મુક્તિનું અને શાશ્વત શાંતિનું સ્થાન છે."
15,6,આ શ્લોકમાં ભગવાન પોતાનું ધામ સ્વયં પ્રકાશિત કેમ કહે છે?,"ભગવાન પોતાનું ધામ સ્વયં પ્રકાશિત એટલે કે આત્મપ્રકાશી કહે છે, કારણ કે એ સ્થાન માટે કોઈ બાહ્ય પ્રકાશના સ્ત્રોતોની જરૂર નથી. પરમ ધામનું તેજ અને જ્યોતિ એ આત્મિક છે, જે સ્વયંથી પ્રકાશિત છે. એ આધ્યાત્મિક જગતમાં પ્રકાશનો ઉદ્દભવ ભગવાનની શક્તિથી જ થાય છે."
15,6,પરમ ધામને મેળવ્યા પછી જીવ પાછો કેમ નથી આવતો? શું અર્થ છે આ મુક્તિનો?,"પરમ ધામને મેળવવાથી જીવ સંસારના જન્મ અને મરણના ચક્રમાંથી મુક્ત થઈ જાય છે. આ મુક્તિનો અર્થ છે કે આત્મા સંપૂર્ણ રીતે ભગવાનમાં લીન થઈ જાય છે અને તેને પુનઃ જન્મ લેવાની જરૂર રહેતી નથી. આ અંતિમ શાંતિ અને પૂર્ણ સ્વરૂપનું પ્રાપ્તિ છે, જ્યાં દુઃખ અને બંધન નથી રહેતા."
15,7,"અધ્યાય ૧૫, શ્લોક ૭ માં, 'મમએવાંશો' શબ્દ દ્વારા આત્માની ઉદ્દગતિ કોણ કરે છે?","અહીં ભગવાન કૃષ્ણ સ્પષ્ટ કરે છે કે દરેક જીવાત્મા તેમનો જ અંશ છે. આત્મા ભગવાનનો અવિભાજ્ય અને શાશ્વત ભાગ છે, જે દરેક દેહમાં વસે છે. આ રીતે, સર્વ જીવોમાં રહેલો આત્મા કૃષ્ણથી જ ઉત્પન્ન થયો છે."
15,7,'જીવભૂતઃ સનાતનઃ' શબ્દોનો શું અર્થ છે?,"'જીવભૂતઃ' એ દરેક જીવના સ્વરૂપમાં રહેલો, અને 'સનાતન:' એટલે શાશ્વત, અવિનાશી. એથી, આત્મા દરેક દેહમાં વસે છે અને તેનો અસ્તિત્વ સદૈવ છે. આત્મા ક્યારેય નાશ પામતો નથી."
15,7,'મનઃષષ્ઠાનીન્દ્રિયાણિ' કયા અંગોને દર્શાવે છે?,"'મનઃષષ્ઠાનીન્દ્રિયાણિ' નો અર્થ છે મન અને પાંચ ઇન્દ્રિયોથી મળીને છ અંગો. એમાં આંખ, કાન, નાક, જીભ, ચામડી અને મનનો સમાવેશ થાય છે. આ અંગો માનવના અનુભવ અને ક્રિયાઓના કેન્દ્ર બિંદુ છે."
15,7,આ શ્લોક અનુસાર આત્મા કેવી રીતે મન અને ઇન્દ્રિયોને આકર્ષે છે?,"શ્લોક મુજબ, આત્મા પોતે મન અને પાંચ ઇન્દ્રિયોને પોતાની આસપાસ ખેંચે છે અને તેના માધ્યમથી જગતનો અનુભવ કરે છે. આ રીતે આત્મા શરીરની અંદર વિવિધ ક્રિયાઓ માટે પ્રેરક શક્તિ તરીકે કાર્ય કરે છે. મન અને ઇન્દ્રિયોએ આત્માની નજીક રહેવું એ જીવના જીવનનો ભાગ છે."
15,7,પ્રકૃતિમાં વસતા મન અને ઇન્દ્રિયો આત્માથી કેવી રીતે જુદા પડે છે?,"મન અને ઇન્દ્રિયો તો પ્રકૃતિના ભાગ છે અને ભૌતિક છે, જ્યારે આત્મા શાશ્વત અને દિવ્ય છે. આત્મા ક્યારેય બદલાતો નથી, પણ મન અને ઇન્દ્રિયો સદાય પરિવર્તનશીલ છે. જીવનમાં સંતુલન માટે, આપણે આત્માને ઓળખવાનો અને મન-ઇન્દ્રિયોની આકર્ષણોથી દૂર રહેવાનો પ્રયાસ કરવો જોઈએ."
15,8,"અધ્યાય ૧૫, શ્લોક ૮ માં, ભગવાન શ્રીકૃષ્ણ આત્માને શારીરિક પરિવર્તન સાથે કેવી રીતે જોડે છે?","ભગવાન શ્રીકૃષ્ણ સમજાવે છે કે આત્મા શરીરનો સ્વામી છે, પણ જ્યારે તે એક શરીર છોડે છે, ત્યારે મન અને ઇન્દ્રિયોને લઈને બીજું શરીર ગ્રહણ કરે છે. આ પ્રક્રિયા સતત ચાલી રહી છે, જેમ પવન સુગંધને એક સ્થાનેથી બીજાં સ્થાન સુધી લઈ જાય છે. આત્મા શરીર છોડ્યા પછી પણ તેની પસંદગીઓ અને સંસ્કારો સાથે આગળ વધે છે."
15,8,'વાયુ ઘ્રાણનિવાશયાત્' ઉપમા દ્વારા આત્માની યાત્રાની કેવી સમજ આપવામાં આવી છે?,"'વાયુ ઘ્રાણનિવાશયાત્' અર્થાત્ પવન જે રીતે સુગંધને તેના સૂત્રસ્થાનેથી લઈ જાય છે, એ રીતે આત્મા પણ એક શરીરમાંથી બીજા શરીરમાં મન અને ઇન્દ્રિયોને સાથે લઈને જાય છે. આ ઉપમા આત્માની યાત્રાને સરળ અને સ્પષ્ટ રીતે સમજાવે છે, જેમાં આત્મા સ્વતંત્ર રીતે એક દેહથી બીજાં દેહમાં ચાલે છે."
15,8,આ શ્લોકમાં મન અને ઇન્દ્રિયોને આત્મા સાથે લઈ જવાનો ઉલ્લેખ શું સૂચવે છે?,"આ શ્લોક દર્શાવે છે કે જ્યારે આત્મા શરીર છોડે છે ત્યારે માત્ર આત્મા જ નહીં, પણ તેની સાથે મન અને ઇન્દ્રિયોની ક્ષમતાઓ પણ આગળ વધે છે. આથી, વ્યક્તિના સંસ્કાર, વિચારો અને વૃત્તિઓ પણ નવા જન્મમાં જાળવાય છે. જીવનના દરેક કર્મ અને વિચારનું મહત્વ છે, કારણ કે તે આત્માની યાત્રા પર અસર કરે છે."
15,8,શરીર છોડ્યા પછી આત્મા મન અને ઇન્દ્રિયો સાથે બીજું શરીર કેમ ગ્રહણ કરે છે?,"શરીર છોડ્યા પછી આત્મા પોતાના મન અને ઇન્દ્રિયોની પ્રવૃત્તિઓ અને સંસ્કારો સાથે બીજું શરીર ગ્રહણ કરે છે, જેથી તેને પોતાના અધુરી ઇચ્છાઓ અને કર્મોનું ફળ ભોગવવું રહી જાય છે. આથી, આત્માની યાત્રા સતત ચાલે છે અને જીવનમાં પગલાં લેવામાં સાવચેતી રાખવી જરૂરી છે."
15,8,"આ શ્લોકના અનુસંધાનમાં, આત્માની યાત્રા વિશે શું શીખી શકાય?","આ શ્લોકથી શીખી શકાય છે કે આત્મા અવિનાશી છે અને આ શારીરિક અવસ્થાઓ એ માત્ર યાત્રાના પગથિયા છે. માણસે પોતાની કર્મ, વિચાર અને સંસ્કારોને શુદ્ધ રાખવા પ્રયત્ન કરવો જોઈએ, કારણ કે તે આત્મા સાથે આગળ વધે છે. જીવનનો સાચો અર્થ આત્માની શાંતિ અને ઉન્નતિમાં છે."
15,9,"અધ્યાય ૧૫, શ્લોક ૯ માં કયા સંવેદનો અને મનનો ઉલ્લેખ કરવામાં આવ્યો છે?","આ શ્લોકમાં શ્રવણ (કાન), ચક્ષુ (આંખ), સ્પર્શન (ચામડી), રસના (જીભ), ઘ્રાણ (નાક) અને મનનો ઉલ્લેખ કર્યો છે. આ બધા સંવેદનો અને મનના આધારે જીવાત્મા વિષયોના અનુભવ કરે છે."
15,9,"અધ્યાય ૧૫, શ્લોક ૯ માં, આ શ્લોકમાં જીવાત્મા વિષયોનાં અનુભવ માટે કઈ રીતથી સંવેદનો અને મનનો ઉપયોગ કરે છે?","શ્લોક અનુસાર, જીવાત્મા સંવેદનો અને મનમાં નિવાસ કરીને વિષયોના અનુભવ કરે છે. તે સાંભળે છે, જુએ છે, સ્પર્શે છે, સ્વાદ લે છે અને સુગંધ અનુભવે છે, અને આ બધું મન દ્વારા સંકલિત થાય છે. આ રીતે, જીવાત્મા સંસારી આનંદ અને દુ:ખનો અનુભવ કરે છે."
15,9,આ શ્લોકમાં મનને સંવેદનો સાથે શા માટે જોડવામાં આવ્યું છે?,"મન સંવેદનાઓમાંથી મળતી વિગતોને એકત્રિત અને વિચારણા કરે છે. મનના વિના, સંવેદનો દ્વારા પ્રાપ્ત થતી માહિતીનો યોગ્ય રીતે અનુભવ થઈ શકતો નથી. મનનું જોડાણ દર્શાવે છે કે જીવાત્મા માટે વિષયોની અનુભૂતિમાં મન મુખ્ય ભૂમિકા ભજવે છે."
15,9,શ્લોકમાં 'વિષયાનુપસેવતે' શબ્દનો અર્થ શું છે?,"'વિષયાનુપસેવતે'નો અર્થ છે વિષયોને માણે છે અથવા તેનો અનુભવ કરે છે. અહીં, જીવાત્મા સંવેદનો અને મનના સહારે ભૌતિક વિષયોનો આનંદ અથવા દુ:ખ ભોગવે છે."
15,9,શરીરનાં સંવેદનો અને મન દ્વારા વિષયોમાં લિપ્ત થવાથી મુક્તિ માટે શું સમજવું જોઈએ?,"શરીરનાં સંવેદનો અને મન દ્વારા વિષયોમાં લિપ્ત થવું જીવાત્માને સંસારમાં બંધાયેલું રાખે છે. જો આપણે સમજીએ કે જીવાત્મા સત્ય સ્વરૂપે એ સંવેદનો અને મનથી પર છે, તો વિષયોમાં આસક્તિ ઓછી કરી શકાય છે. આ સમજણ આધ્યાત્મિક વિકાસ અને અંતિમ મુક્તિ તરફ દોરી શકે છે."
15,10,"અધ્યાય ૧૫, શ્લોક ૧0 માં, ‘જ્ઞાનચક્ષુષઃ’ શબ્દનો શું અર્થ છે અને તે કોને સંબોધે છે?","જ્ઞાનચક્ષુષઃ એનો અર્થ છે જ્ઞાનની આંખો ધરાવનાર, એટલે કે જે વ્યક્તિઓને જ્ઞાન પ્રાપ્ત થયેલું છે, એવા વિવેકી અને આત્મજ્ઞાની લોકો. તે વ્યક્તિઓ જ આત્માને તેની વિવિધ અવસ્થાઓમાં સાચી રીતે જોવી અને ઓળખી શકે છે."
15,10,શરીરથી આત્માને ઉત્ક્રાંત થવું કે સ્થિત રહેવું શું સૂચવે છે?,"શરીરથી આત્માનું ઉત્ક્રાંત થવું એટલે આત્માનું શરીર છોડીને આગળ વધવું, અને સ્થિત રહેવું એટલે આત્માનું શરીરમાં જ રહેવું. આ બંને અવસ્થાઓમાં સામાન્ય લોકો આત્માની ઉપસ્થિતિને ઓળખી શકતા નથી, કારણ કે તેઓ ઇન્દ્રિય અને મનમાં જ ફસાયેલા રહે છે."
15,10,અવ્યક્ત આત્માને 'ગુણાન્વિત' કેવી રીતે ગણવામાં આવ્યો છે?,"આ શ્લોકમાં આત્માને 'ગુણાન્વિત' એટલે કે ત્રણે ગુણોથી યુક્ત તરીકે વર્ણવાયો છે, કારણ કે આત્મા શરીરમાં રહેતી વખતે ત્રણે ગુણો – સત્વ, રજસ અને તમસ – ના સંયોગથી ઇન્દ્રિય આનંદ લે છે. છતાં, આત્મા પોતે નિર્જન અને અપરિવર્તનશીલ છે, પણ શરીર દ્વારા ગુણોનાં પ્રભાવમાં દેખાય છે."
